ano,id_municipio,n_alunos_teste,prob_media_prevista,taxa_observada,meta,sigla_uf,gap_previsto_vs_meta
2024,5107040,1060,0.5853251217440235,0.5962264150943396,54.21,MT,4.322512174402348
2024,2514909,60,0.48506693154513786,0.48333333333333334,44.17,PB,4.336693154513782
2024,4122800,58,0.8440944948951412,0.9310344827586207,80.0,PR,4.409449489514117
2024,1507003,331,0.3739567672753641,0.31722054380664655,32.94,PA,4.455676727536414
2024,5218904,206,0.8239381039374071,0.8786407766990292,77.9,GO,4.493810393740702
2024,5214606,327,0.7846720261055822,0.8012232415902141,73.95,GO,4.517202610558215
2024,3554409,73,0.7385252319950842,0.7397260273972602,69.28,SP,4.572523199508424
2024,3548005,213,0.6312677919448935,0.6150234741784038,58.55,SP,4.5767791944893474
2024,2111607,254,0.770440572646879,0.8464566929133859,72.44,MA,4.60405726468791
2024,3527801,36,0.6433311435643457,0.6111111111111112,59.68,SP,4.653114356434578
2024,2926103,123,0.3014553852329287,0.23577235772357724,25.46,BA,4.68553852329287
2024,4122651,70,0.7578014370994264,0.7714285714285715,71.09,PR,4.690143709942632
2024,4126405,65,0.8469279966552545,0.9076923076923077,80.0,PR,4.692799665525456
2024,3170800,302,0.6943028170723591,0.7086092715231788,64.73,MG,4.700281707235902
2024,3201308,4438,0.6567695051319689,0.6471383506083822,60.94,ES,4.736950513196888
2024,5006200,654,0.6671409795156488,0.6972477064220184,61.97,MS,4.744097951564882
2024,4100301,140,0.8121418477168415,0.8714285714285714,76.47,PR,4.7441847716841465
2024,5219456,23,0.8475179509949161,0.9565217391304348,80.0,GO,4.751795099491616
2024,5220058,24,0.8475853454582163,0.875,80.0,GO,4.758534545821632
2024,3200508,70,0.6674358992549869,0.6285714285714286,61.98,ES,4.7635899254986995
2024,4127403,185,0.7515501345551303,0.7621621621621621,70.39,PR,4.765013455513028
2024,2702306,787,0.8489532170329933,0.9224904701397713,80.0,AL,4.895321703299331
2024,3502507,321,0.5425503667695634,0.5389408099688473,49.33,SP,4.9250366769563385
2024,2615201,115,0.6992024282029518,0.7130434782608696,64.99,PE,4.930242820295177
2024,3113206,209,0.7807470023755649,0.8229665071770335,73.09,MG,4.9847002375564955
2024,4316402,280,0.470208859702316,0.37142857142857144,41.94,RS,5.080885970231606
2024,2513943,40,0.8508309550832497,1.0,80.0,PB,5.083095508324973
2024,5214879,40,0.8508659744821131,0.95,80.0,GO,5.086597448211307
2024,2906824,156,0.310114078580275,0.30128205128205127,25.86,BA,5.1514078580275005
2024,2612109,51,0.8516329643977678,0.9215686274509803,80.0,PE,5.163296439776786
2024,1703701,63,0.49761869669253495,0.49206349206349204,44.57,TO,5.191869669253492
2024,2616308,223,0.6642392982253331,0.6816143497757847,61.19,PE,5.233929822533312
2024,2514800,21,0.8524819465276746,0.9523809523809523,80.0,PB,5.2481946527674666
2024,2401453,183,0.4423997193653726,0.4426229508196721,38.99,RN,5.249971936537257
2024,2603405,83,0.8052717073079079,0.8674698795180723,75.27,PE,5.25717073079079
2024,1100189,472,0.7663245658926923,0.8177966101694916,71.37,RO,5.26245658926922
2024,5201801,170,0.6442126464685788,0.6294117647058823,59.12,GO,5.301264646857881
2024,2204907,90,0.40337334382030876,0.34444444444444444,35.03,PI,5.307334382030874
2024,2303402,226,0.8532832012649966,0.8407079646017699,80.0,CE,5.328320126499662
2024,2608404,155,0.6324672137320891,0.6064516129032258,57.86,PE,5.386721373208914
2024,3529500,65,0.7696207358417831,0.7846153846153846,71.55,SP,5.412073584178316
2024,3161205,64,0.8427795547551388,0.90625,78.86,MG,5.417955475513878
2024,3533502,357,0.7002268855673262,0.7535014005602241,64.6,SP,5.4226885567326235
2024,3302908,223,0.6661760791520117,0.7040358744394619,61.15,RJ,5.467607915201178
2024,5220157,64,0.8155685798101687,0.859375,76.07,GO,5.4868579810168825
2024,1720200,165,0.3978918800004864,0.3696969696969697,34.18,TO,5.60918800004864
2024,3203304,163,0.8562720203063531,0.950920245398773,80.0,ES,5.627202030635303
2024,2200202,187,0.8565235840351556,0.9197860962566845,80.0,PI,5.652358403515564
2024,3141108,382,0.5846627447012778,0.6308900523560209,52.79,MG,5.67627447012778
2024,2204808,72,0.8570573237397673,0.9583333333333334,80.0,PI,5.70573237397673
2024,3165578,116,0.7747368578470831,0.646551724137931,71.75,MG,5.723685784708309
2024,4219606,30,0.7862718169392905,0.8,72.9,SC,5.72718169392904
2024,2105963,106,0.8573288544137546,0.9716981132075472,80.0,MA,5.732885441375458
2024,2203750,25,0.49010678134489166,0.52,43.27,PI,5.7406781344891655
2024,3513405,452,0.5151158178734713,0.5619469026548672,45.68,SP,5.831581787347126
2024,5221452,37,0.8586445456729266,0.9459459459459459,80.0,GO,5.864454567292654
2024,3504008,869,0.5509675206422584,0.5512082853855006,49.23,SP,5.866752064225842
2024,5213905,37,0.8588552785345331,1.0,80.0,GO,5.885527853453311
2024,3133709,162,0.7947664584622864,0.8024691358024691,73.57,MG,5.906645846228656
2024,3145000,171,0.7944799829883574,0.7894736842105263,73.54,MG,5.907998298835736
2024,3553005,134,0.6811451037256802,0.7238805970149254,62.14,SP,5.9745103725680195
2024,2401404,74,0.3920650148652984,0.35135135135135137,33.22,RN,5.986501486529839
2024,2313807,224,0.8600247878275317,0.8214285714285714,80.0,CE,6.0024787827531725
2024,1713304,132,0.63140155602397,0.6363636363636364,57.09,TO,6.050155602396991
2024,4312708,136,0.5424842897389661,0.4485294117647059,48.14,RS,6.108428973896608
2024,4209706,138,0.5315255430623624,0.5942028985507246,47.04,SC,6.112554306236241
2024,3145851,40,0.8094396408610983,0.825,74.81,MG,6.1339640861098275
2024,3202504,116,0.7584528507506512,0.8103448275862069,69.69,ES,6.155285075065123
2024,2608750,344,0.650865802884374,0.6773255813953488,58.93,PE,6.156580288437404
2024,4201901,64,0.716654419843755,0.765625,65.45,SC,6.215441984375502
2024,3518800,13136,0.5198855003464672,0.4996954933008526,45.75,SP,6.238550034646721
2024,2202091,22,0.8624543152923863,1.0,80.0,PI,6.24543152923863
2024,5215256,57,0.8627810560240533,0.9298245614035088,80.0,GO,6.278105602405333
2024,1706506,82,0.44530693533974663,0.45121951219512196,38.24,TO,6.290693533974661
2024,2105807,68,0.8630753850876358,0.9705882352941176,80.0,MA,6.307538508763585
2024,4205803,230,0.652620569143881,0.6739130434782609,58.9,SC,6.3620569143880985
2024,5002308,181,0.6279311882349069,0.6132596685082873,56.39,MS,6.403118823490686
2024,4215109,120,0.672941268234127,0.6833333333333333,60.87,SC,6.424126823412699
2024,2313104,253,0.864618490992408,0.841897233201581,80.0,CE,6.461849099240794
